code,name,lot_size,stock_type,stock_child_type,stock_owner,option_type,strike_time,strike_price,suspension,listing_date,stock_id,delisting,index_option_type,main_contract,last_trade_time,exchange_type
US.GGN.PRB,GAMCO GLOBAL GOLD NAT RES & INCOME 5% PREF SER 'B' USD25,1,STOCK,N/A,,N/A,,N/A,N/A,1970-01-01,83704617845638,False,N/A,False,,US_AMEX
US.GGR,Gogoro,1,STOCK,N/A,,N/A,,N/A,N/A,1970-01-01,81973746038263,False,N/A,False,,US_NASDAQ
US.GGROU,GOLDEN GROWERS COOP,1,STOCK,N/A,,N/A,,N/A,N/A,1970-01-01,85096187272364,False,N/A,False,,US_PINK
US.GGRPY,GPT GROUP ADS EACH REP 4 ORD,1,STOCK,N/A,,N/A,,N/A,N/A,1970-01-01,87080462175165,False,N/A,False,,US_PINK
US.GGSM,GOLD & GEMSTONE MINING INC,1,STOCK,N/A,,N/A,,N/A,N/A,1970-01-01,85096187271541,False,N/A,False,,US_PINK
US.GGT,GGT全球多媒体基金,1,STOCK,N/A,,N/A,,N/A,N/A,1970-01-01,202023,False,N/A,False,,US_NYSE
US.GGT.PRE,GABELLI MULTIMEDIA TRUST INC 5.125% CUM PFD STOCK SERIES E USD25,1,STOCK,N/A,,N/A,,N/A,N/A,1970-01-01,84572201259085,False,N/A,False,,US_NYSE
US.GGT.PRG,GABELLI MULTIMEDIA TRUST INC 5.125% SER G CUMULATIVE PREFERRED SHS,1,STOCK,N/A,,N/A,,N/A,N/A,1970-01-01,84572201259086,False,N/A,False,,US_NYSE
US.GGT.RTWI,GABELLI MULTIMEDIA TRUST INC COM USD0.001 (S/R 22/07/2024 WI),1,STOCK,N/A,,N/A,,N/A,N/A,1970-01-01,85469849434278,False,N/A,False,,US_NYSE
US.GGTHD,,1,STOCK,N/A,,N/A,,N/A,N/A,1970-01-01,85306640676553,False,N/A,False,,US_PINK
US.GGTKY,GOTO GOJEK TOKOPEDIA TBK UNSPON ADS EACH REP 0.00025 SHS,1,STOCK,N/A,,N/A,,N/A,N/A,1970-01-01,86603720803896,False,N/A,False,,US_PINK
US.GGZ,The Gabelli Global Small & Mid Cap Value Trust,1,STOCK,N/A,,N/A,,N/A,N/A,1970-01-01,210168,False,N/A,False,,US_NYSE
US.GH,Guardant Health,1,STOCK,N/A,,N/A,,N/A,N/A,2018-10-04,76433238215484,False,N/A,False,,US_NASDAQ
US.GHAV,GRAND HAVANA INC,1,STOCK,N/A,,N/A,,N/A,N/A,1970-01-01,85096187275507,False,N/A,False,,US_PINK
US.GHC,格雷厄姆控股,1,STOCK,N/A,,N/A,,N/A,N/A,1970-01-01,206763,False,N/A,False,,US_NYSE
US.GHG,格林酒店,1,STOCK,N/A,,N/A,,N/A,N/A,2018-03-27,75612899461280,False,N/A,False,,US_NYSE
US.GHGH,GUANHUA CORPORATION,1,STOCK,N/A,,N/A,,N/A,N/A,1970-01-01,84073985050921,False,N/A,False,,US_PINK
US.GHI,Greystone Housing Impact Investors,1,STOCK,N/A,,N/A,,N/A,N/A,1970-01-01,83021718034016,False,N/A,False,,US_NYSE
US.GHIFF,GAMEHOST INC,1,STOCK,N/A,,N/A,,N/A,N/A,1970-01-01,80466212513123,False,N/A,False,,US_PINK
US.GHM,Graham,1,STOCK,N/A,,N/A,,N/A,N/A,1970-01-01,207771,False,N/A,False,,US_NYSE
US.GHRS,GH Research,1,STOCK,N/A,,N/A,,N/A,N/A,2021-06-25,80741090421274,False,N/A,False,,US_NASDAQ
US.GHST,GHST WORLD INC,1,STOCK,N/A,,N/A,,N/A,N/A,1970-01-01,85096187271543,False,N/A,False,,US_PINK
US.GIA.U,GIGCAPITAL5 INC UNIT 1 COM & 1/3 WT EXP,1,STOCK,N/A,,N/A,,N/A,N/A,2021-09-24,80363133295913,False,N/A,False,,US_NYSE
US.GIA.WS,GIGCAPITAL5 INC C/WTS (TO PUR COM),1,STOCK,N/A,,N/A,,N/A,N/A,1970-01-01,81320911007865,False,N/A,False,,US_NYSE
US.GIAFW,,1,STOCK,N/A,,N/A,,N/A,N/A,1970-01-01,85160611788076,False,N/A,False,,US_PINK
US.GIB,CGI Inc,1,STOCK,N/A,,N/A,,N/A,N/A,1970-01-01,205216,False,N/A,False,,US_NYSE
US.GIBO,GIBO Holdings,1,STOCK,N/A,,N/A,,N/A,N/A,1970-01-01,86827059103938,False,N/A,False,,US_NASDAQ
US.GIBOW,GIBO HLDGS LTD C/WTS 08/05/2030 (TO PUR COM),1,STOCK,N/A,,N/A,,N/A,N/A,1970-01-01,86827059103939,False,N/A,False,,US_NASDAQ
US.GIBX,GIB CAP GROUP INC,1,STOCK,N/A,,N/A,,N/A,N/A,1970-01-01,84602266030367,False,N/A,False,,US_PINK
US.GIC,Global Industrial,1,STOCK,N/A,,N/A,,N/A,N/A,1970-01-01,80736795453969,False,N/A,False,,US_NYSE
US.GIFI,海湾岛制造(已退市),1,STOCK,N/A,,N/A,,N/A,N/A,1970-01-01,201661,False,N/A,False,,US_NASDAQ
US.GIFT,Giftify,1,STOCK,N/A,,N/A,,N/A,N/A,1970-01-01,85766202178521,False,N/A,False,,US_NASDAQ
US.GIFX,GIFA INC,1,STOCK,N/A,,N/A,,N/A,N/A,1970-01-01,85096187271544,False,N/A,False,,US_PINK
US.GIG,GigCapital7 Corp,1,STOCK,N/A,,N/A,,N/A,N/A,2024-09-11,85796266913686,False,N/A,False,,US_NASDAQ
US.GIGGU,GIGCAPITAL7 CORP. UNIT 1 ORD SHS CL A & 1 WT EXP,1,STOCK,N/A,,N/A,,N/A,N/A,2024-08-29,85736137382632,False,N/A,False,,US_NASDAQ
US.GIGM,和信超媒体,1,STOCK,N/A,,N/A,,N/A,N/A,2000-02-18,206090,False,N/A,False,,US_NASDAQ
US.GIGNY,GENTING SINGAPORE LTD UNSP ADR EACH REP 50 ORD,1,STOCK,N/A,,N/A,,N/A,N/A,1970-01-01,85113367147689,False,N/A,False,,US_PINK
US.GIII,G-III服装集团,1,STOCK,N/A,,N/A,,N/A,N/A,1970-01-01,202344,False,N/A,False,,US_NASDAQ
US.GIKLY,GRIFOLS SA SPON ADR EA REPR 1/2 ORD SHS EUR0.50,1,STOCK,N/A,,N/A,,N/A,N/A,1970-01-01,85096187271545,False,N/A,False,,US_PINK
US.GIL,吉登运动服,1,STOCK,N/A,,N/A,,N/A,N/A,1970-01-01,202896,False,N/A,False,,US_NYSE
US.GILD,吉利德科学,1,STOCK,N/A,,N/A,,N/A,N/A,1992-01-24,206491,False,N/A,False,,US_NASDAQ
US.GILT,吉来特卫星网络,1,STOCK,N/A,,N/A,,N/A,N/A,1970-01-01,205708,False,N/A,False,,US_NASDAQ
US.GIPL,GLOBAL INNOVATIVE PLATFORMS INC,1,STOCK,N/A,,N/A,,N/A,N/A,1970-01-01,85826331720891,False,N/A,False,,US_PINK
US.GIPR,Generation Income Properties,1,STOCK,N/A,,N/A,,N/A,N/A,1970-01-01,81187767021095,False,N/A,False,,US_NASDAQ
US.GIS,通用磨坊,1,STOCK,N/A,,N/A,,N/A,N/A,1970-01-01,202903,False,N/A,False,,US_NYSE
US.GITS,Global Interactive Technologies,1,STOCK,N/A,,N/A,,N/A,N/A,2023-08-01,86217173746142,False,N/A,False,,US_NASDAQ
US.GIVPY,GPO DE INVERSIONES SURAMERICANA SA SPON ADR EA REPR 1 PFD SHS COP187.5,1,STOCK,N/A,,N/A,,N/A,N/A,1970-01-01,85096187275515,False,N/A,False,,US_PINK
US.GIVSY,GPO DE INVERSIONES SURAMERICANA SA SPON ADR EACH REP 2 ORD COP187.5,1,STOCK,N/A,,N/A,,N/A,N/A,1970-01-01,85096187275516,False,N/A,False,,US_PINK
US.GIW,GIGCAPITAL8 CORP,1,STOCK,N/A,,N/A,,N/A,N/A,1970-01-01,87561498487502,False,N/A,False,,US_NASDAQ
US.GIWWR,GIGCAPITAL8 CORP COM USD0.0001 CL A(SUB/RIGHT) 30/09/2030,1,STOCK,N/A,,N/A,,N/A,N/A,1970-01-01,87561498513754,False,N/A,False,,US_NASDAQ
US.GIWWU,GIGCAPITAL8 CORP UNIT 1 CLASS A & 1 RIGHT (30/09/2030),1,STOCK,N/A,,N/A,,N/A,N/A,2025-10-06,87428354500894,False,N/A,False,,US_NASDAQ
US.GIX.RT,GIGCAPITAL2 INC COM USD0.0001 (S/RIGHTS 28/02/2026),1,STOCK,N/A,,N/A,,N/A,N/A,1970-01-01,77640124026515,False,N/A,False,,US_NYSE
US.GIXXU,GigCapital9 Corp.,1,STOCK,N/A,,N/A,,N/A,N/A,2026-01-27,87939455636892,False,N/A,False,,US_NASDAQ
US.GJH,STRATS TRUST US CELLULAR 6.375% PRF 15/12/2033 USD25 CL A-1,1,STOCK,N/A,,N/A,,N/A,N/A,1970-01-01,209804,False,N/A,False,,US_NYSE
US.GJJSY,,1,STOCK,N/A,,N/A,,N/A,N/A,1970-01-01,85096187272379,False,N/A,False,,US_PINK
US.GJNSY,GJENSIDIGE FORSIKRING ASA UNSP ADR EA REPR 1 ORD SHS,1,STOCK,N/A,,N/A,,N/A,N/A,1970-01-01,80466212513618,False,N/A,False,,US_PINK
US.GJO,STRATS TRUST FOR WAL-MART STORES PRF STRATS CTF SER 2005-4 USD25 15/02/30,1,STOCK,N/A,,N/A,,N/A,N/A,1970-01-01,209805,False,N/A,False,,US_NYSE
US.GJP,STRATS TR FOR DOMINION RES INC PRF USD15 15/06/35 2005-6 FLTG RATE,1,STOCK,N/A,,N/A,,N/A,N/A,1970-01-01,209806,False,N/A,False,,US_NYSE
US.GJR,STRATS TRUST FOR PROCTER & GAM PRF 15/08/2034 USD25 STRATS P&G SER 06-1,1,STOCK,N/A,,N/A,,N/A,N/A,1970-01-01,209807,False,N/A,False,,US_NYSE
US.GJS,STRATS TR GOLDMAN SACHS GROUP SECS PRF 15/02/2033 2006-2 STRATS CTF FLTG,1,STOCK,N/A,,N/A,,N/A,N/A,1970-01-01,209808,False,N/A,False,,US_NYSE
US.GJST,GEO JS TECH GROUP CORP,1,STOCK,N/A,,N/A,,N/A,N/A,1970-01-01,85096187275518,False,N/A,False,,US_PINK
US.GJT,STRATS TR ALLSTATE CORP 2006-3 ASSET BKD TR SECS 01/04/2036,1,STOCK,N/A,,N/A,,N/A,N/A,1970-01-01,209809,False,N/A,False,,US_NYSE
US.GKIN,GUSKIN GOLD CORP,1,STOCK,N/A,,N/A,,N/A,N/A,1970-01-01,84366042827915,False,N/A,False,,US_PINK
US.GKIT,GREENKRAFT INC,1,STOCK,N/A,,N/A,,N/A,N/A,1970-01-01,85096187275520,False,N/A,False,,US_PINK
US.GKOR,GOLKOR INC,1,STOCK,N/A,,N/A,,N/A,N/A,1970-01-01,87020332632810,False,N/A,False,,US_PINK
US.GKOS,Glaukos,1,STOCK,N/A,,N/A,,N/A,N/A,2015-06-25,211107,False,N/A,False,,US_NYSE
US.GL,Globe Life,1,STOCK,N/A,,N/A,,N/A,N/A,1970-01-01,77807627751532,False,N/A,False,,US_NYSE
US.GL.PRD,GLOBE LIFE INC 4.25% JUNIOR SUB DEB DUE 15/06/2061,1,STOCK,N/A,,N/A,,N/A,N/A,1970-01-01,84572201259087,False,N/A,False,,US_NYSE
US.GLAD,格拉德斯通资本,1,STOCK,N/A,,N/A,,N/A,N/A,1970-01-01,201781,False,N/A,False,,US_NASDAQ
US.GLADL,GLADSTONE CAPITAL CORP 5.375% NOTES DUE 30/10/2024 USD25,1,STOCK,N/A,,N/A,,N/A,N/A,1970-01-01,78095390560562,False,N/A,False,,US_NASDAQ
US.GLAE,GLASSBRIDGE ENTERPRISES INC,1,STOCK,N/A,,N/A,,N/A,N/A,1970-01-01,85096187249547,False,N/A,False,,US_PINK
US.GLAI,Global AI,1,STOCK,N/A,,N/A,,N/A,N/A,1970-01-01,84963043283876,False,N/A,False,,US_PINK
US.GLAPY,GLANBIA SPONS ADR EACH REP 5 COM EUR0.06,1,STOCK,N/A,,N/A,,N/A,N/A,1970-01-01,85096187271548,False,N/A,False,,US_PINK
US.GLBE,Global-E Online,1,STOCK,N/A,,N/A,,N/A,N/A,2021-05-12,80534931990673,False,N/A,False,,US_NASDAQ
US.GLBR,"Global Brokerage, Inc.",1,STOCK,N/A,,N/A,,N/A,N/A,1970-01-01,205656,False,N/A,False,,US_PINK
US.GLBS,Globus Maritime,1,STOCK,N/A,,N/A,,N/A,N/A,1970-01-01,208951,False,N/A,False,,US_NASDAQ
US.GLBZ,格伦伯尼万通金控,1,STOCK,N/A,,N/A,,N/A,N/A,1970-01-01,205535,False,N/A,False,,US_PINK
US.GLCP,GLOBAL LEADERS CORP,1,STOCK,N/A,,N/A,,N/A,N/A,1970-01-01,85096187275527,False,N/A,False,,US_PINK
US.GLDAD,,1,STOCK,N/A,,N/A,,N/A,N/A,1970-01-01,85096187271550,False,N/A,False,,US_PINK
US.GLDD,大湖疏浚船坞,1,STOCK,N/A,,N/A,,N/A,N/A,1970-01-01,204494,False,N/A,False,,US_NASDAQ
US.GLDG,GoldMining,1,STOCK,N/A,,N/A,,N/A,N/A,1970-01-01,79628693886724,False,N/A,False,,US_AMEX
US.GLE,Global Engine Group,1,STOCK,N/A,,N/A,,N/A,N/A,2024-09-20,84262963612298,False,N/A,False,,US_NASDAQ
US.GLEI,,1,STOCK,N/A,,N/A,,N/A,N/A,1970-01-01,85096187272393,False,N/A,False,,US_PINK
US.GLFE,Golf Entertainment Group Inc.,1,STOCK,N/A,,N/A,,N/A,N/A,1970-01-01,87849261323403,False,N/A,False,,US_PINK
US.GLFEN,GOLF ENTMT GP INC 8.375% PFD SER D,1,STOCK,N/A,,N/A,,N/A,N/A,1970-01-01,87741887140696,False,N/A,False,,US_PINK
US.GLFEO,GOLF ENTMT GP INC 8.05% PFD SER C,1,STOCK,N/A,,N/A,,N/A,N/A,1970-01-01,87741887140697,False,N/A,False,,US_PINK
US.GLFEP,GOLF ENTMT GP INC PFD SER B,1,STOCK,N/A,,N/A,,N/A,N/A,1970-01-01,87741887140698,False,N/A,False,,US_PINK
US.GLGI,GREYSTONE LOGISTICS INC,1,STOCK,N/A,,N/A,,N/A,N/A,1970-01-01,80466212512620,False,N/A,False,,US_PINK
US.GLIBA,GCI Liberty-A,1,STOCK,N/A,,N/A,,N/A,N/A,1970-01-01,87114821879950,False,N/A,False,,US_NASDAQ
US.GLIBB,GCI LIBERTY INC,1,STOCK,N/A,,N/A,,N/A,N/A,1970-01-01,87140591717497,False,N/A,False,,US_PINK
US.GLIBK,GCI Liberty-C,1,STOCK,N/A,,N/A,,N/A,N/A,1970-01-01,87114821913646,False,N/A,False,,US_NASDAQ
US.GLIV,GRAYSCALE LIVEPEER TR LPT,1,STOCK,N/A,,N/A,,N/A,N/A,1970-01-01,84366042827917,False,N/A,False,,US_PINK
US.GLLNY,,1,STOCK,N/A,,N/A,,N/A,N/A,1970-01-01,85096187275533,False,N/A,False,,US_PINK
US.GLMD,Galmed Pharmaceuticals,1,STOCK,N/A,,N/A,,N/A,N/A,1970-01-01,201486,False,N/A,False,,US_NASDAQ
US.GLNCY,嘉能可(ADR),1,STOCK,N/A,,N/A,,N/A,N/A,1970-01-01,75368086325235,False,N/A,False,,US_PINK
US.GLNG,Golar LNG,1,STOCK,N/A,,N/A,,N/A,N/A,1970-01-01,202659,False,N/A,False,,US_NASDAQ
US.GLNS,GOLDEN STAR RESOURCES CORPORATION,1,STOCK,N/A,,N/A,,N/A,N/A,1970-01-01,84366042827919,False,N/A,False,,US_PINK
US.GLO,Clough Global Opportunities Fund,1,STOCK,N/A,,N/A,,N/A,N/A,1970-01-01,207385,False,N/A,False,,US_AMEX
US.GLOB,Globant,1,STOCK,N/A,,N/A,,N/A,N/A,1970-01-01,210213,False,N/A,False,,US_NYSE
US.GLOG.PRA,GASLOG LTD 8.75% CUM RED PERP PREF SHS SER A,1,STOCK,N/A,,N/A,,N/A,N/A,1970-01-01,83704617861010,False,N/A,False,,US_NYSE
US.GLOH,GLOW HOLDINGS INC,1,STOCK,N/A,,N/A,,N/A,N/A,1970-01-01,87664577700855,False,N/A,False,,US_PINK
US.GLOO,Gloo Holdings,1,STOCK,N/A,,N/A,,N/A,N/A,2025-11-19,87578678382996,False,N/A,False,,US_NASDAQ
US.GLOP.PRA,GASLOG PARTNERS LP 8.625% CUM RED FXD FLTNG UNITS SER A,1,STOCK,N/A,,N/A,,N/A,N/A,1970-01-01,83704617861011,False,N/A,False,,US_NYSE
US.GLOP.PRB,GASLOG PARTNERS LP 8.2% CUM RED PERP FXD FLTG UNITS SER B,1,STOCK,N/A,,N/A,,N/A,N/A,1970-01-01,83704617861012,False,N/A,False,,US_NYSE
US.GLOP.PRC,GASLOG PARTNERS LP 8.5%CUM RED PREP FXD FLTG PRF UNTS SER C,1,STOCK,N/A,,N/A,,N/A,N/A,1970-01-01,84572201259088,False,N/A,False,,US_NYSE
US.GLP,Global Partners,1,STOCK,N/A,,N/A,,N/A,N/A,1970-01-01,205598,False,N/A,False,,US_NYSE
US.GLP.PRA,GLOBAL PARTNERS LP 9.75%CUM RED PERP FIX TO FLTG RATE SER A,1,STOCK,N/A,,N/A,,N/A,N/A,1970-01-01,83704617861013,False,N/A,False,,US_NYSE
US.GLP.PRB,GLOBAL PARTNERS LP 9.50% FIXED RATE CUM RED PERP SER B,1,STOCK,N/A,,N/A,,N/A,N/A,1970-01-01,83704617861014,False,N/A,False,,US_NYSE
US.GLPEY,GALP ENERGIA SGPS SA UNSP ADR EACH REPR 0.50 ORD,1,STOCK,N/A,,N/A,,N/A,N/A,1970-01-01,80466212513057,False,N/A,False,,US_PINK
US.GLPG,Galapagos,1,STOCK,N/A,,N/A,,N/A,N/A,2015-05-14,210995,False,N/A,False,,US_NASDAQ
US.GLPI,Gaming & Leisure Properties,1,STOCK,N/A,,N/A,,N/A,N/A,1970-01-01,206787,False,N/A,False,,US_NASDAQ
US.GLQ,Clough Global Equity Fund,1,STOCK,N/A,,N/A,,N/A,N/A,1970-01-01,207880,False,N/A,False,,US_AMEX
US.GLRE,绿光资本再保公司,1,STOCK,N/A,,N/A,,N/A,N/A,1970-01-01,205258,False,N/A,False,,US_NASDAQ
US.GLROY,,1,STOCK,N/A,,N/A,,N/A,N/A,1970-01-01,85096187275538,False,N/A,False,,US_PINK
US.GLS.WS,GELESIS HOLDINGS INC C/WTS 13/01/2027 (TO PUR COM),1,STOCK,N/A,,N/A,,N/A,N/A,1970-01-01,81625853686682,False,N/A,False,,US_NYSE
US.GLSHQ,Gelesis Holdings Inc,1,STOCK,N/A,,N/A,,N/A,N/A,1970-01-01,84443352239858,False,N/A,False,,US_PINK
US.GLSI,Greenwich LifeSciences,1,STOCK,N/A,,N/A,,N/A,N/A,2020-09-25,79581449246382,False,N/A,False,,US_NASDAQ
US.GLTK,GLOBALTECH CORP,1,STOCK,N/A,,N/A,,N/A,N/A,1970-01-01,85096187275541,False,N/A,False,,US_PINK
US.GLTO,Galecto,1,STOCK,N/A,,N/A,,N/A,N/A,2020-10-29,79697413363583,False,N/A,False,,US_NASDAQ
US.GLU,Gabelli Global Utility & Income Trust,1,STOCK,N/A,,N/A,,N/A,N/A,1970-01-01,208594,False,N/A,False,,US_AMEX
US.GLU.PRA,GABELLI GLOBAL UTILITY & INCOME TR 6% CUM PREF A(PUT&CALL),1,STOCK,N/A,,N/A,,N/A,N/A,1970-01-01,83704617845646,False,N/A,False,,US_AMEX
US.GLU.PRB,GABELLI GLOBAL UTILITY & INCOME TR CUM PUTTABLE AND CALLABLE PFD SHS SER B,1,STOCK,N/A,,N/A,,N/A,N/A,1970-01-01,83704617861015,False,N/A,False,,US_AMEX
US.GLUC,GLUCOSE HEALTH INC,1,STOCK,N/A,,N/A,,N/A,N/A,1970-01-01,80466212512628,False,N/A,False,,US_PINK
US.GLUE,Monte Rosa Therapeutics,1,STOCK,N/A,,N/A,,N/A,N/A,2021-06-24,80741090421270,False,N/A,False,,US_NASDAQ
US.GLV,Clough Global Dividend & Income Fund,1,STOCK,N/A,,N/A,,N/A,N/A,1970-01-01,208215,False,N/A,False,,US_AMEX
US.GLVPY,GLENVEAGH PROPERTIES PLC UNSPON ADS EACH REP 5 ORD,1,STOCK,N/A,,N/A,,N/A,N/A,1970-01-01,87509958906050,False,N/A,False,,US_PINK
US.GLVT,GREENLIT VENTURES INC,1,STOCK,N/A,,N/A,,N/A,N/A,1970-01-01,85096187272399,False,N/A,False,,US_PINK
US.GLW,康宁,1,STOCK,N/A,,N/A,,N/A,N/A,1970-01-01,202445,False,N/A,False,,US_NYSE
US.GLXG,迦里仕人才,1,STOCK,N/A,,N/A,,N/A,N/A,2024-09-12,85714662570866,False,N/A,False,,US_NASDAQ
US.GLXY,Galaxy Digital,1,STOCK,N/A,,N/A,,N/A,N/A,1970-01-01,86857123875106,False,N/A,False,,US_NASDAQ
US.GLXZ,GALAXY GAMING INC,1,STOCK,N/A,,N/A,,N/A,N/A,1970-01-01,80466212511383,False,N/A,False,,US_PINK
US.GLYYY,GLORY LTD UNSP ADR REP 1 ORD,1,STOCK,N/A,,N/A,,N/A,N/A,1970-01-01,83945136030647,False,N/A,False,,US_PINK
US.GM,通用汽车,1,STOCK,N/A,,N/A,,N/A,N/A,2010-11-18,202560,False,N/A,False,,US_NYSE
US.GMAB,Genmab,1,STOCK,N/A,,N/A,,N/A,N/A,2019-07-18,77678778732200,False,N/A,False,,US_NASDAQ
US.GMALY,GENTING MALAYSIA BHD SPON ADR-EA RP 25 ORD MYR0.10,1,STOCK,N/A,,N/A,,N/A,N/A,1970-01-01,85096187275544,False,N/A,False,,US_PINK
US.GMBL,电子竞技娱乐,1,STOCK,N/A,,N/A,,N/A,N/A,1970-01-01,78855599772614,False,N/A,False,,US_PINK
US.GMBLP,ESPORTS ENTERTAINMENT GROUP INC 10% PFD CUM RED CONV SER A,1,STOCK,N/A,,N/A,,N/A,N/A,1970-01-01,81376745582859,False,N/A,False,,US_PINK
US.GMBLZ,ESPORTS ENTERTAINMENT GROUP INC C/WTS 02/03/2027 (TO PUR COM),1,STOCK,N/A,,N/A,,N/A,N/A,1970-01-01,81879256757603,False,N/A,False,,US_PINK
US.GME,游戏驿站,1,STOCK,N/A,,N/A,,N/A,N/A,2005-10-08,201025,False,N/A,False,,US_NYSE
US.GME.WS,GAMESTOP CORPORATION C/WTS (TO PUR COM) 30/10/2026,1,STOCK,N/A,,N/A,,N/A,N/A,1970-01-01,87458419298350,False,N/A,False,,US_NYSE
US.GMED,Globus Medical,1,STOCK,N/A,,N/A,,N/A,N/A,1970-01-01,206940,False,N/A,False,,US_NYSE
US.GMEI,GAMBIT ENERGY INC,1,STOCK,N/A,,N/A,,N/A,N/A,1970-01-01,80466212513120,False,N/A,False,,US_PINK
US.GMER,GOOD GAMING INC,1,STOCK,N/A,,N/A,,N/A,N/A,1970-01-01,84366042827920,False,N/A,False,,US_PINK
US.GMEV,GME INNOTAINMENT INC,1,STOCK,N/A,,N/A,,N/A,N/A,1970-01-01,86036785119099,False,N/A,False,,US_PINK
US.GMFI,Aetherium Acquisition,1,STOCK,N/A,,N/A,,N/A,N/A,1970-01-01,81793357411569,False,N/A,False,,US_NASDAQ
US.GMFIU,Aetherium Acquisition Corp.,1,STOCK,N/A,,N/A,,N/A,N/A,2021-12-30,81561429177060,False,N/A,False,,US_NASDAQ
US.GMGI,Golden Matrix Group,1,STOCK,N/A,,N/A,,N/A,N/A,1970-01-01,80466212512039,False,N/A,False,,US_NASDAQ
US.GMGZ,GENUINE MKTG GROUP INC,1,STOCK,N/A,,N/A,,N/A,N/A,1970-01-01,85096187272415,False,N/A,False,,US_PINK
US.GMHS,Gamehaus Holdings,1,STOCK,N/A,,N/A,,N/A,N/A,1970-01-01,86388972438433,False,N/A,False,,US_NASDAQ
US.GMKKY,GRUMA SAB DE CV UNSPN ADR EACH REPR 1 ORD SHS,1,STOCK,N/A,,N/A,,N/A,N/A,1970-01-01,85096187275550,False,N/A,False,,US_PINK
US.GMLPP,Golar LNG Partners LP 8.75% CUM PFD A,1,STOCK,N/A,,N/A,,N/A,N/A,1970-01-01,75028783908228,False,N/A,False,,US_NASDAQ
US.GMM,环球墨非AI,1,STOCK,N/A,,N/A,,N/A,N/A,2023-10-10,83476984573155,False,N/A,False,,US_NASDAQ
US.GMNI,GEMINI GROUP GLOBAL CORP,1,STOCK,N/A,,N/A,,N/A,N/A,1970-01-01,85096187271558,False,N/A,False,,US_PINK
US.GMOLQ,GENERAL MOLY ORD,1,STOCK,N/A,,N/A,,N/A,N/A,1970-01-01,79877801990307,False,N/A,False,,US_PINK
US.GMPW,GIVEMEPOWER CORP,1,STOCK,N/A,,N/A,,N/A,N/A,1970-01-01,80466212513433,False,N/A,False,,US_PINK
US.GMRE,Global Medical REIT,1,STOCK,N/A,,N/A,,N/A,N/A,2016-06-29,212215,False,N/A,False,,US_NYSE
US.GMRE.PRA,GLOBAL MEDICAL REIT INC 7.50% CUM RED PREF SER A USD25,1,STOCK,N/A,,N/A,,N/A,N/A,1970-01-01,83704617861016,False,N/A,False,,US_NYSE
US.GMRE.PRB,GLOBAL MEDICAL REIT INC 8.00% SERIES B CUM RED PREF STK USD25,1,STOCK,N/A,,N/A,,N/A,N/A,1970-01-01,87681757598399,False,N/A,False,,US_NYSE
US.GMTH,GMTECH INC,1,STOCK,N/A,,N/A,,N/A,N/A,1970-01-01,85469849434290,False,N/A,False,,US_PINK
US.GMVHY,ENTAIN PLC UNSPON ADS ECH REP 1 ORD SHS,1,STOCK,N/A,,N/A,,N/A,N/A,1970-01-01,80466212511669,False,N/A,False,,US_PINK
US.GMYOY,GMO INTERNET GROUP INC UNSP ADR EA REPR 2 ORD SHS JPY0.00,1,STOCK,N/A,,N/A,,N/A,N/A,1970-01-01,85096187275559,False,N/A,False,,US_PINK
US.GMZP,GEMZ CORPORATION,1,STOCK,N/A,,N/A,,N/A,N/A,1970-01-01,85096187272423,False,N/A,False,,US_PINK
US.GNCAQ,GENOCEA BIOSCIENCES INC,1,STOCK,N/A,,N/A,,N/A,N/A,1970-01-01,83099027471397,False,N/A,False,,US_PINK
US.GNCGY,GREENCORE GROUP PLC SPON ADR REP 4 ORD GBP1.00 LVL1,1,STOCK,N/A,,N/A,,N/A,N/A,1970-01-01,85096187271564,False,N/A,False,,US_PINK
US.GNE,Genie Energy,1,STOCK,N/A,,N/A,,N/A,N/A,1970-01-01,208114,False,N/A,False,,US_NYSE
US.GNE.PRA,GENIE ENERGY LTD PFD SER 2012-A,1,STOCK,N/A,,N/A,,N/A,N/A,1970-01-01,83704617861017,False,N/A,False,,US_NYSE
US.GNENY,GANFENG LITHIUM GROUP CO LTD UNSPON EACH ADS REP 1 ORD SHS,1,STOCK,N/A,,N/A,,N/A,N/A,1970-01-01,85096187275562,False,N/A,False,,US_PINK
US.GNFTY,Genfit,1,STOCK,N/A,,N/A,,N/A,N/A,2019-03-27,87664577729184,False,N/A,False,,US_PINK
US.GNGBY,GETINGE AB UNSP ADR EACH REPR 1 ORD,1,STOCK,N/A,,N/A,,N/A,N/A,1970-01-01,80466212513481,False,N/A,False,,US_PINK
US.GNIS,GENESIS HOLDINGS INC,1,STOCK,N/A,,N/A,,N/A,N/A,1970-01-01,87028922567451,False,N/A,False,,US_PINK
US.GNK,根科船务贸易,1,STOCK,N/A,,N/A,,N/A,N/A,1970-01-01,201003,False,N/A,False,,US_NYSE
US.GNL,Global Net Lease,1,STOCK,N/A,,N/A,,N/A,N/A,1970-01-01,211038,False,N/A,False,,US_NYSE
US.GNL.PRA,GLOBAL NET LEASE INC 7.25% CUM RED PFRD STOCK SER A USD25,1,STOCK,N/A,,N/A,,N/A,N/A,1970-01-01,83704617861018,False,N/A,False,,US_NYSE
